"transaction_id","timestamp","store_id","product_id","quantity","unit_price","total_amount","payment_method"
798782,"2026-07-10 14:01:52",13,5110,25,37.31,932.75,"credit_card"
643001,"2026-07-10 14:01:52",2,7045,6,135.93,815.58,"debit_card"
711692,"2026-07-10 14:01:52",7,2629,25,177.11,4427.75,"credit_card"
383643,"2026-07-10 14:01:52",2,3688,23,213.76,4916.48,"cash"
213973,"2026-07-10 14:01:52",18,4928,8,54.0,432.0,"cash"
541953,"2026-07-10 14:01:52",4,9696,24,180.55,4333.2,"credit_card"
567852,"2026-07-10 14:01:52",5,8528,7,200.75,1405.25,"cash"
288452,"2026-07-10 14:01:52",12,1558,17,132.23,2247.91,"online"
438119,"2026-07-10 14:01:52",10,5120,29,248.28,7200.12,"online"
984567,"2026-07-10 14:01:52",7,9801,24,196.06,4705.44,"cash"
866173,"2026-07-10 14:01:52",2,5231,43,147.6,6346.8,"online"
678514,"2026-07-10 14:01:52",15,4500,13,127.89,1662.57,"cash"
645568,"2026-07-10 14:01:52",13,9076,14,131.21,1836.94,"mobile_pay"
165718,"2026-07-10 14:01:52",14,8760,45,175.84,7912.8,"online"
466441,"2026-07-10 14:01:52",7,2038,38,229.84,8733.92,"debit_card"
